rooms,square_m,floor,serie,price,link,region,street,building_total_floors,price_per_square_m,time
2.0,39,3.0,P. kara,155.0,,centrs,Miera 101,5,3.9743589743589753,2022-10-13
1.0,28,7.0,Specpr.,500.0,,Mežaparks,Viestura pr. 39,9,17.857142857142858,2022-10-13
2.0,56,2.0,Jaun.,480.0,,Purvciems,Deglava 61/1,10,8.571428571428571,2022-10-13
2.0,48,4.0,Jaun.,445.0,,Purvciems,Žagatu 7,9,9.270833333333334,2022-10-13
1.0,28,3.0,P. kara,130.0,,Sarkandaugava,Duntes 48,5,4.642857142857143,2022-10-13
1.0,36,2.0,602.,260.0,,Imanta,Kurzemes pr. 98,9,7.222222222222222,2022-10-13
4.0,137,4.0,P. kara,750.0,,centrs,Dzirnavu 70,5,5.474452554744525,2022-10-13
4.0,164,7.0,Renov.,2100.0,,Āgenskalns,Mārtiņa 8A,8,12.80487804878049,2022-10-13
2.0,50,5.0,103.,265.0,,Purvciems,Nīcgales 52,5,5.3,2022-10-13
3.0,102,2.0,P. kara,1000.0,,centrs,Ausekļa 3,5,9.803921568627453,2022-10-13
4.0,101,3.0,Renov.,1400.0,,centrs,Kalniņa 6,5,13.861386138613858,2022-10-13
1.0,29,5.0,Renov.,310.0,,centrs,Krāsotāju 28,5,10.689655172413792,2022-10-13
3.0,112,5.0,Renov.,900.0,,centrs,Pulkv. Brieža 13,5,8.035714285714286,2022-10-13
3.0,82,4.0,Jaun.,700.0,,centrs,Tomsona 30,9,8.536585365853659,2022-10-13
3.0,114,5.0,P. kara,900.0,,Vecrīga,Grēcinieku 8,5,7.894736842105262,2022-10-13
2.0,58,7.0,Renov.,580.0,,centrs,Valdemāra 83,7,10.0,2022-10-13
2.0,50,2.0,LT proj.,250.0,,Ķengarags,Maskavas 250/11,5,5.0,2022-10-13
1.0,30,3.0,Renov.,330.0,,centrs,Lejas 18a,3,11.0,2022-10-13
4.0,105,4.0,Jaun.,688.0,,Zolitūde,Anniņmuižas 20,5,6.552380952380951,2022-10-13
1.0,19,2.0,P. kara,220.0,,centrs,Krāsotāju 6B,3,11.578947368421053,2022-10-13
1.0,31,2.0,Hrušč.,360.0,,Āgenskalns,Gardenes 7,5,11.612903225806454,2022-10-13
2.0,46,3.0,103.,280.0,,Dārzciems,Nīcgales 46,5,6.086956521739131,2022-10-13
1.0,42,3.0,Renov.,420.0,,centrs,M. Piena 11A,3,10.0,2022-10-13
1.0,15,1.0,Specpr.,130.0,,Purvciems,Burtnieku 33,5,8.666666666666666,2022-10-13
3.0,74,3.0,119.,350.0,,Zolitūde,Bieziņa 11,10,4.729729729729731,2022-10-13
2.0,36,5.0,P. kara,350.0,,centrs,Antonijas 15,5,9.722222222222221,2022-10-13
1.0,42,4.0,M. ģim.,260.0,,Purvciems,Stirnu 12,5,6.190476190476191,2022-10-13
2.0,57,2.0,119.,300.0,,Zolitūde,Rostokas 40,5,5.2631578947368425,2022-10-13
2.0,37,4.0,Hrušč.,250.0,,Iļģuciems,Vaidelotes 18,5,6.756756756756758,2022-10-13
2.0,40,1.0,Hrušč.,300.0,,centrs,Katrīnas 3,5,7.5,2022-10-13
2.0,40,5.0,Hrušč.,450.0,,Klīversala,Raņķa d. 7/3,5,11.25,2022-10-13
3.0,52,3.0,LT proj.,350.0,,Iļģuciems,Garā 18,5,6.730769230769232,2022-10-13
5.0,150,4.0,P. kara,1000.0,,centrs,Lāčplēša 62,5,6.666666666666668,2022-10-13
1.0,30,3.0,Čehu pr.,250.0,,Ķengarags,Aviācijas 2E,12,8.333333333333334,2022-10-13
3.0,73,2.0,Jaun.,650.0,,Mežciems,Kaivas 50/2,5,8.904109589041097,2022-10-13
1.0,36,6.0,Čehu pr.,320.0,,Ķengarags,Kaņiera 12,12,8.888888888888891,2022-10-13
2.0,50,5.0,LT proj.,200.0,,Ķengarags,Ikšķiles 11,5,4.0,2022-10-13
2.0,60,5.0,Staļina,350.0,,centrs,Eksporta 3,5,5.833333333333332,2022-10-13
2.0,46,3.0,Jaun.,475.0,,Imanta,Akāciju 6,9,10.326086956521738,2022-10-13
2.0,56,2.0,P. kara,480.0,,centrs,Čaka 47,3,8.571428571428571,2022-10-13
3.0,131,4.0,P. kara,2400.0,,centrs,Skolas 22A,6,18.3206106870229,2022-10-13
2.0,42,5.0,P. kara,180.0,,Maskavas priekšpilsēta,Ludzas 37,5,4.285714285714286,2022-10-13
1.0,33,3.0,Priv. m.,200.0,,Sarkandaugava,Ceļinieku 2,3,6.0606060606060606,2022-10-13
1.0,28,2.0,Renov.,450.0,,centrs,Vagonu 22,5,16.071428571428573,2022-10-13
1.0,30,5.0,Renov.,250.0,,Jugla,Mārkalnes 3,5,8.333333333333334,2022-10-13
2.0,37,1.0,Staļina,260.0,,Teika,Ropažu 56,4,7.027027027027027,2022-10-13
2.0,38,4.0,LT proj.,220.0,,Ķengarags,Ikšķiles 7,5,5.7894736842105265,2022-10-13
2.0,40,2.0,Jaun.,550.0,,Teika,Kuršu 27B,4,13.75,2022-10-13
2.0,65,5.0,Specpr.,640.0,,centrs,Ēveles 6,7,9.846153846153848,2022-10-13
1.0,19,5.0,M. ģim.,170.0,,Purvciems,Purvciema 50,5,8.947368421052632,2022-10-13
2.0,37,1.0,Hrušč.,200.0,,Jugla,Tirzas 3,6,5.405405405405406,2022-10-13
2.0,45,2.0,P. kara,390.0,,Klīversala,Klīveru 1A,2,8.666666666666666,2022-10-13
4.0,168,6.0,Jaun.,2000.0,,Āgenskalns,Liepājas 2,6,11.904761904761903,2022-10-13
2.0,61,4.0,119.,300.0,,Ziepniekkalns,Ozolciema 18,9,4.918032786885246,2022-10-13
1.0,31,1.0,Renov.,200.0,,Āgenskalns,Baložu 28,1,6.451612903225807,2022-10-13
2.0,49,5.0,LT proj.,400.0,,Imanta,Zentenes 4,5,8.16326530612245,2022-10-13
4.0,86,2.0,P. kara,720.0,,centrs,Vidus 3,5,8.372093023255816,2022-10-13
4.0,97,2.0,P. kara,600.0,,centrs,Gogoļa 10,4,6.185567010309278,2022-10-13
1.0,24,1.0,P. kara,74.0,,centrs,Miera 59,3,3.083333333333333,2022-10-13
1.0,32,1.0,Hrušč.,270.0,,Āgenskalns,Kalnciema 1/1,5,8.4375,2022-10-13
3.0,91,3.0,P. kara,1500.0,,centrs,Pulkv. Brieža 11/13,6,16.483516483516482,2022-10-13
1.0,36,1.0,Hrušč.,170.0,,Purvciems,Dudajeva g. 5,5,4.722222222222221,2022-10-13
2.0,52,3.0,P. kara,540.0,,centrs,Ģertrūdes 29,5,10.384615384615383,2022-10-13
2.0,60,3.0,Renov.,450.0,,centrs,Eksporta 12,5,7.5,2022-10-13
1.0,39,3.0,M. ģim.,250.0,,Dārzciems,Strautu 25,5,6.410256410256411,2022-10-13
2.0,60,2.0,M. ģim.,550.0,,Āgenskalns,Nometņu 13,2,9.166666666666666,2022-10-13
1.0,25,3.0,P. kara,75.0,,centrs,Miera 59,3,3.0,2022-10-13
3.0,117,6.0,Renov.,2440.0,,centrs,Pērnavas 41,6,20.85470085470085,2022-10-13
1.0,23,3.0,Renov.,280.0,,centrs,Alauksta 13,6,12.173913043478262,2022-10-13
2.0,65,3.0,119.,320.0,,Zolitūde,Lejiņa 4,8,4.9230769230769225,2022-10-13
1.0,20,2.0,Specpr.,130.0,,Vecmīlgrāvis,Gāles 17,5,6.5,2022-10-13
1.0,40,4.0,Specpr.,230.0,,Maskavas priekšpilsēta,Lomonosova 14,9,5.75,2022-10-13
4.0,159,4.0,Jaun.,1500.0,,centrs,Rūpniecības 34A,6,9.433962264150944,2022-10-13
3.0,56,5.0,Specpr.,360.0,,Krasta r-ns,Kojusalas 21,5,6.428571428571429,2022-10-13
1.0,30,1.0,P. kara,250.0,,Kundziņsala,Kundziņsalas 8. šķ. l.,3,8.333333333333334,2022-10-13
2.0,51,3.0,Staļina,250.0,,Vecmīlgrāvis,Emmas 12а,3,4.901960784313727,2022-10-13
2.0,51,4.0,P. kara,450.0,,centrs,Tallinas 35,5,8.823529411764708,2022-10-13
5.0,89,1.0,602.,450.0,,Pļavnieki,Lubānas 117,9,5.056179775280898,2022-10-13
2.0,35,3.0,602.,300.0,,Pļavnieki,Salnas 28,9,8.571428571428571,2022-10-13
2.0,53,4.0,103.,300.0,,Sarkandaugava,Viestura pr. 77,5,5.660377358490566,2022-10-13
1.0,47,4.0,Specpr.,250.0,,Dzegužkalns,Daugavgrīvas 60,7,5.319148936170213,2022-10-13
4.0,95,6.0,119.,500.0,,Ziepniekkalns,Ozolciema 16 -7,7,5.2631578947368425,2022-10-13
1.0,32,6.0,Hrušč.,260.0,,Jugla,Brīvības 361,6,8.125,2022-10-13
4.0,60,3.0,LT proj.,340.0,,Ķengarags,Maskavas 285,5,5.666666666666668,2022-10-13
2.0,62,1.0,Renov.,400.0,,Dzegužkalns,Daugavgrīvas 104,3,6.451612903225807,2022-10-13
2.0,36,3.0,Jaun.,420.0,,Ķengarags,Ķengaraga 10,5,11.666666666666664,2022-10-13
3.0,100,2.0,P. kara,1000.0,,Vecrīga,Peitavas 5,5,10.0,2022-10-13
2.0,48,1.0,Jaun.,270.0,,Purvciems,Vaidavas 6,4,5.625,2022-10-13
3.0,52,3.0,P. kara,590.0,,centrs,Stabu 56,3,11.346153846153848,2022-10-13
1.0,31,2.0,P. kara,330.0,,centrs,Jāņa 12,5,10.64516129032258,2022-10-13
1.0,12,2.0,Renov.,255.0,,centrs,Laboratorijas 11,5,21.25,2022-10-13
1.0,35,9.0,602.,245.0,,Pļavnieki,Salnas 34,9,7.0,2022-10-13
1.0,14,2.0,M. ģim.,160.0,,centrs,Baznīcas 34,5,11.428571428571427,2022-10-13
2.0,64,3.0,LT proj.,250.0,,Čiekurkalns,Čiekurkalna 4. šķ l. 1,9,3.90625,2022-10-13
2.0,45,2.0,Hrušč.,380.0,,Teika,Bērzpils 7,5,8.444444444444445,2022-10-13
1.0,30,2.0,Hrušč.,180.0,,Bolderāja,Lielupes 1/12,4,6.0,2022-10-13
2.0,39,3.0,LT proj.,300.0,,Mežciems,Līduma 8,5,7.6923076923076925,2022-10-13
3.0,77,1.0,P. kara,360.0,,centrs,Blaumaņa 31,5,4.675324675324675,2022-10-13
2.0,50,1.0,Staļina,225.0,,Purvciems,Pūces 21,2,4.5,2022-10-13
3.0,100,2.0,P. kara,1000.0,,centrs,Peitavas 5,5,10.0,2022-10-13
2.0,39,4.0,Hrušč.,250.0,,Ķengarags,Salaspils 12/2,5,6.410256410256411,2022-10-13
3.0,129,2.0,Renov.,2000.0,,Ķīpsala,Balasta d. 70,4,15.503875968992247,2022-10-13
4.0,101,4.0,P. kara,1500.0,,centrs,Valdemāra 73,6,14.851485148514852,2022-10-13
2.0,54,2.0,Renov.,600.0,,Āgenskalns,Mūkusalas 29,4,11.111111111111109,2022-10-13
2.0,52,2.0,P. kara,400.0,,centrs,M. Krasta 39,4,7.6923076923076925,2022-10-13
2.0,44,2.0,Hrušč.,250.0,,Ķengarags,Maskavas 387,4,5.6818181818181825,2022-10-13
3.0,62,2.0,602.,325.0,,Ziepniekkalns,Ozolciema 46-5,9,5.241935483870968,2022-10-13
3.0,60,3.0,Staļina,400.0,,centrs,Pētersalas 19,5,6.666666666666668,2022-10-13
2.0,42,6.0,Hrušč.,350.0,,centrs,Vesetas 30,6,8.333333333333334,2022-10-13
3.0,92,4.0,Renov.,800.0,,centrs,Jēkaba 24,5,8.695652173913043,2022-10-13
2.0,42,4.0,Hrušč.,230.0,,Jugla,Brīvības 363,5,5.476190476190476,2022-10-13
2.0,48,4.0,Jaun.,520.0,,Mežciems,Kaivas 50,5,10.833333333333336,2022-10-13
3.0,96,2.0,P. kara,500.0,,centrs,Gogoļa 11,1,5.208333333333333,2022-10-13
1.0,18,1.0,M. ģim.,50.0,,Bolderāja,Platā 9,3,2.7777777777777777,2022-10-13
3.0,86,4.0,Jaun.,500.0,,Dārzciems,Kaķu 4,4,5.813953488372092,2022-10-13
2.0,60,7.0,119.,350.0,,Zolitūde,Bieziņa 7,10,5.833333333333332,2022-10-13
1.0,47,2.0,M. ģim.,260.0,,Dārzciems,Sesku 11,5,5.531914893617022,2022-10-13
2.0,49,6.0,104.,420.0,,Mežciems,Biķernieku 102,16,8.571428571428571,2022-10-13
2.0,50,3.0,Staļina,350.0,,Jugla,Brīvības 418,4,7.0,2022-10-13
3.0,60,5.0,LT proj.,450.0,,Purvciems,Vaidavas 13,5,7.5,2022-10-13
4.0,110,5.0,Renov.,1100.0,,centrs,Čaka 49,5,10.0,2022-10-13
1.0,33,9.0,602.,250.0,,Pļavnieki,Ilūkstes 8,9,7.575757575757576,2022-10-13
3.0,99,4.0,P. kara,400.0,,Torņakalns,Akmeņu 13,4,4.040404040404041,2022-10-13
1.0,34,1.0,Specpr.,330.0,,Teika,Dzērbenes 3,5,9.705882352941176,2022-10-13
2.0,51,5.0,602.,300.0,,Pļavnieki,Jasmuižas 16,7,5.882352941176472,2022-10-13
2.0,66,6.0,P. kara,600.0,,centrs,Čaka 63,6,9.090909090909092,2022-10-13
2.0,44,3.0,P. kara,445.0,,centrs,Čaka 33,5,10.113636363636363,2022-10-13
3.0,79,4.0,Renov.,600.0,,centrs,Stabu 19,6,7.594936708860758,2022-10-13
2.0,45,4.0,Hrušč.,250.0,,Ķengarags,Prūšu 22,5,5.5555555555555545,2022-10-13
1.0,37,2.0,P. kara,260.0,,centrs,Brīvības 195,5,7.027027027027027,2022-10-13
5.0,157,3.0,Jaun.,1600.0,,centrs,Rūpniecības 34,6,10.19108280254777,2022-10-13
2.0,50,4.0,602.,300.0,,Ziepniekkalns,Ēbeļmuižas 24,9,6.0,2022-10-13
3.0,80,5.0,Renov.,1200.0,,centrs,Čaka 26,7,15.0,2022-10-13
3.0,62,1.0,P. kara,400.0,,Āgenskalns,Baložu 28,1,6.451612903225807,2022-10-13
2.0,49,7.0,602.,320.0,,Mežciems,Hipokrāta 23,9,6.530612244897959,2022-10-13
3.0,78,2.0,119.,450.0,,Zolitūde,Rostokas 58,7,5.769230769230768,2022-10-13
1.0,30,5.0,LT proj.,290.0,,Teika,Brīvības 391,5,9.666666666666666,2022-10-13
2.0,40,12.0,Jaun.,800.0,,Āgenskalns,Raņķa d. 34,23,20.0,2022-10-13
2.0,50,5.0,602.,350.0,,Imanta,Kurzemes pr. 100,9,7.0,2022-10-13
2.0,62,2.0,P. kara,700.0,,centrs,Vīlandes 12,5,11.290322580645164,2022-10-13
2.0,51,3.0,467.,350.0,,Krasta r-ns,Lubānas 8,9,6.862745098039214,2022-10-13
1.0,18,6.0,P. kara,360.0,,centrs,Čaka 33,7,20.0,2022-10-13
1.0,40,3.0,M. ģim.,245.0,,Purvciems,Ilūkstes 54/7,5,6.125,2022-10-13
1.0,26,2.0,Jaun.,220.0,,Pļavnieki,Rencēnu 40,5,8.461538461538463,2022-10-13
1.0,36,1.0,P. kara,250.0,,Teika,Austrumu 4,1,6.9444444444444455,2022-10-13
2.0,48,2.0,Jaun.,500.0,,Pļavnieki,Kupriču 1E,5,10.416666666666666,2022-10-13
3.0,82,2.0,P. kara,900.0,,centrs,Valdemāra 9,2,10.975609756097562,2022-10-13
3.0,63,5.0,602.,400.0,,Pļavnieki,Grestes 4,9,6.349206349206349,2022-10-13
2.0,39,5.0,Renov.,440.0,,centrs,Barona 76,5,11.282051282051285,2022-10-13
1.0,15,1.0,103.,200.0,,centrs,Hospitāļu 7,5,13.333333333333336,2022-10-13
2.0,66,6.0,Jaun.,500.0,,Krasta r-ns,Ogres 5,6,7.575757575757576,2022-10-13
1.0,35,2.0,103.,170.0,,Ķengarags,Rušonu 30/1,5,4.857142857142857,2022-10-13
3.0,88,1.0,Jaun.,850.0,,Āgenskalns,Valentīna 16,1,9.659090909090908,2022-10-13
1.0,18,5.0,P. kara,250.0,,centrs,Stabu 61,5,13.888888888888891,2022-10-13
2.0,56,3.0,P. kara,450.0,,centrs,Čaka 117,6,8.035714285714286,2022-10-13
2.0,47,3.0,P. kara,445.0,,centrs,Čaka 33,6,9.468085106382981,2022-10-13
1.0,27,1.0,LT proj.,250.0,,Imanta,Kurzemes pr. 2,5,9.25925925925926,2022-10-13
2.0,45,2.0,Hrušč.,355.0,,Purvciems,Ieriķu 33,5,7.888888888888888,2022-10-13
2.0,40,2.0,Jaun.,550.0,,Teika,Kuršu 27B,4,13.75,2022-10-13
2.0,54,5.0,P. kara,500.0,,centrs,Tallinas 35c,5,9.25925925925926,2022-10-13
1.0,30,1.0,Staļina,275.0,,Torņakalns,Vienības g. 42,5,9.166666666666666,2022-10-13
2.0,34,2.0,Renov.,330.0,,Maskavas priekšpilsēta,Maskavas 146,4,9.705882352941176,2022-10-13
2.0,54,5.0,103.,250.0,,Daugavgrīva,Plēksnes 1,5,4.62962962962963,2022-10-13
2.0,63,2.0,Jaun.,400.0,,Dārzciems,Kaķu 4,4,6.349206349206349,2022-10-13
1.0,34,5.0,Jaun.,290.0,,Čiekurkalns,Čiekurkalna 2. l. 49A,5,8.529411764705884,2022-10-13
2.0,65,5.0,P. kara,370.0,,centrs,Pulkv. Brieža 3,5,5.6923076923076925,2022-10-13
1.0,45,1.0,Staļina,210.0,,Mangaļi,Ezera 11,4,4.666666666666667,2022-10-13
1.0,28,1.0,P. kara,125.0,,Sarkandaugava,Gaujienas 9,2,4.464285714285714,2022-10-13
1.0,13,1.0,Specpr.,180.0,,Ķengarags,Prūšu 17А,4,13.846153846153848,2022-10-13
2.0,42,2.0,P. kara,400.0,,centrs,Barona 97,6,9.523809523809524,2022-10-13
2.0,47,5.0,LT proj.,255.0,,Mežciems,Mežciema 8,5,5.425531914893617,2022-10-13
1.0,34,6.0,Specpr.,190.0,,centrs,Ģertrūdes 78,6,5.588235294117646,2022-10-13
3.0,66,2.0,Jaun.,720.0,,centrs,Alauksta 9,6,10.909090909090908,2022-10-13
1.0,39,5.0,Renov.,450.0,,centrs,Eksporta 12,6,11.538461538461537,2022-10-13
2.0,58,7.0,119.,350.0,,Zolitūde,Lejiņa 20,10,6.0344827586206895,2022-10-13
3.0,63,2.0,602.,350.0,,Pļavnieki,Salnas 16,9,5.5555555555555545,2022-10-13
3.0,72,3.0,Hrušč.,670.0,,centrs,Valdemāra 147 k3,5,9.305555555555557,2022-10-13
2.0,62,3.0,Specpr.,590.0,,Dzegužkalns,Iecavas 1,5,9.516129032258064,2022-10-13
2.0,69,4.0,Jaun.,400.0,,Pļavnieki,Dzeņu 7-1,10,5.797101449275362,2022-10-13
2.0,47,1.0,Hrušč.,270.0,,Ķengarags,Maskavas 256,5,5.74468085106383,2022-10-13
3.0,66,1.0,LT proj.,280.0,,Iļģuciems,Riekstu 21,5,4.242424242424242,2022-10-13
3.0,64,7.0,602.,300.0,,Vecmīlgrāvis,Ledus 4,9,4.6875,2022-10-13
3.0,85,2.0,Specpr.,460.0,,Dārzciems,Ūbeles 5,7,5.411764705882354,2022-10-13
1.0,28,4.0,103.,270.0,,Iļģuciems,Baltā 17,5,9.642857142857142,2022-10-13
2.0,40,3.0,Hrušč.,250.0,,Ziepniekkalns,Tadaiķu 7,3,6.25,2022-10-13
2.0,37,2.0,Hrušč.,350.0,,Teika,Brīvības 225a,5,9.459459459459461,2022-10-13
2.0,42,2.0,Hrušč.,350.0,,Teika,Brīvības 334,5,8.333333333333334,2022-10-13
1.0,26,1.0,Renov.,399.0,,centrs,Deglava 9,6,15.346153846153848,2022-10-13
1.0,26,1.0,Renov.,299.0,,Āgenskalns,Ventspils 65,3,11.5,2022-10-13
1.0,20,1.0,P. kara,180.0,,centrs,Valmieras 30,2,9.0,2022-10-13
2.0,47,2.0,103.,350.0,,Mežciems,Malienas 3,5,7.446808510638298,2022-10-13
2.0,57,3.0,P. kara,550.0,,centrs,Miera 78,7,9.649122807017543,2022-10-13
1.0,43,1.0,M. ģim.,250.0,,Purvciems,Andromedas g. 5,5,5.813953488372092,2022-10-13
2.0,57,1.0,Jaun.,440.0,,Ziepniekkalns,Vienības g. 191,5,7.719298245614035,2022-10-13
2.0,49,9.0,602.,350.0,,Ziepniekkalns,Ozolciema 40/1,8,7.142857142857142,2022-10-13
2.0,49,2.0,Renov.,480.0,,centrs,Brīvības 91,6,9.79591836734694,2022-10-13
1.0,27,3.0,Hrušč.,280.0,,Iļģuciems,Vaidelotes 26,5,10.370370370370368,2022-10-13
2.0,48,5.0,Hrušč.,340.0,,Iļģuciems,Skujenes 9,5,7.083333333333332,2022-10-13
1.0,36,1.0,Specpr.,220.0,,Čiekurkalns,Gaujas 33,4,6.111111111111112,2022-10-13
2.0,46,2.0,103.,300.0,,Dārzciems,Nīcgales 38,5,6.521739130434782,2022-10-13
2.0,50,1.0,LT proj.,370.0,,Šampēteris-Pleskodāle,Volguntes 19,5,7.4,2022-10-13
2.0,50,8.0,Čehu pr.,350.0,,Ķengarags,Ikšķiles 13,12,7.0,2022-10-13
2.0,70,2.0,P. kara,1100.0,,Vecrīga,Jāņa 10,4,15.714285714285715,2022-10-13
1.0,33,8.0,Čehu pr.,270.0,,Āgenskalns,Jūrmalas g. 7,12,8.181818181818182,2022-10-13
3.0,60,1.0,Renov.,770.0,,Klīversala,Kuģu 15,3,12.833333333333336,2022-10-13
2.0,41,1.0,Jaun.,850.0,,Klīversala,Kuģu 15,6,20.73170731707317,2022-10-13
1.0,42,1.0,Renov.,850.0,,Klīversala,Kuģu 15,3,20.238095238095237,2022-10-13
2.0,48,3.0,Hrušč.,350.0,,Iļģuciems,Daugavgrīvas 70,5,7.291666666666668,2022-10-13
1.0,39,1.0,Renov.,220.0,,Mangaļi,Ezera 6,2,5.641025641025642,2022-10-13
1.0,36,7.0,602.,220.0,,Imanta,Kurzemes pr. 98,9,6.111111111111112,2022-10-13
3.0,95,6.0,Jaun.,550.0,,Pļavnieki,Dzeņu 7k1,7,5.7894736842105265,2022-10-13
1.0,25,2.0,Specpr.,270.0,,Pļavnieki,Jasmuižas 22,3,10.8,2022-10-13
2.0,65,13.0,Jaun.,680.0,,centrs,Skanstes 29,24,10.461538461538463,2022-10-13
1.0,42,2.0,M. ģim.,150.0,,Pļavnieki,Pļavnieku 10,5,3.571428571428572,2022-10-13
1.0,36,6.0,602.,215.0,,Pļavnieki,Salnas 4,9,5.972222222222222,2022-10-13
4.0,136,1.0,Renov.,1500.0,,centrs,Vidus 11,5,11.029411764705882,2022-10-13
1.0,31,4.0,602.,250.0,,Pļavnieki,Praulienas 2,9,8.064516129032258,2022-10-13
1.0,30,3.0,Hrušč.,220.0,,Dzegužkalns,Dzegužu 1,3,7.333333333333332,2022-10-13
6.0,112,2.0,Renov.,2000.0,,Sarkandaugava,Uriekstes 3,5,17.857142857142858,2022-10-13
2.0,70,2.0,Jaun.,500.0,,centrs,Maskavas 57,2,7.142857142857142,2022-10-13
1.0,30,1.0,P. kara,285.0,,Āgenskalns,Kalnciema 7a,4,9.5,2022-10-13
2.0,47,3.0,P. kara,450.0,,Āgenskalns,Ormaņu 34,3,9.574468085106382,2022-10-13
1.0,30,7.0,Specpr.,310.0,,centrs,Brīvības 162/2,7,10.333333333333334,2022-10-13
2.0,56,10.0,Jaun.,460.0,,Pļavnieki,Jasmuižas 18.k. 1.,10,8.214285714285714,2022-10-13
2.0,48,2.0,Hrušč.,300.0,,Jugla,Silciema 9,5,6.25,2022-10-13
4.0,107,4.0,P. kara,1000.0,,centrs,Lāčplēša 18,6,9.345794392523365,2022-10-13
3.0,135,2.0,Renov.,1300.0,,centrs,Kalpaka bulv. 7,7,9.629629629629632,2022-10-13
1.0,36,1.0,602.,370.0,,Imanta,Kurzemes pr. 112,9,10.277777777777779,2022-10-13
3.0,62,2.0,LT proj.,175.0,,Bolderāja,Gobas 33,5,2.8225806451612905,2022-10-13
1.0,30,2.0,P. kara,180.0,,Sarkandaugava,Hāpsalas 11,2,6.0,2022-10-13
2.0,49,2.0,LT proj.,250.0,,Ķengarags,Bultu 6,5,5.1020408163265305,2022-10-13
3.0,69,2.0,103.,320.0,,Vecmīlgrāvis,Baltāsbaznīcas 34,5,4.63768115942029,2022-10-13
2.0,56,5.0,P. kara,1000.0,,centrs,Lāčplēša 24,6,17.857142857142858,2022-10-13
1.0,18,4.0,Staļina,220.0,,centrs,Ģertrūdes 91a,5,12.222222222222221,2022-10-13
2.0,38,1.0,Renov.,420.0,,Maskavas priekšpilsēta,Viļānu 16,5,11.052631578947368,2022-10-13
1.0,10,5.0,LT proj.,150.0,,Imanta,Imantas 3c,5,15.0,2022-10-13
1.0,33,11.0,Specpr.,250.0,,Iļģuciems,Dzirciema 27,12,7.575757575757576,2022-10-13
1.0,15,1.0,Hrušč.,130.0,,Dzegužkalns,Slokas 54,1,8.666666666666666,2022-10-13
2.0,55,5.0,104.,400.0,,Purvciems,Lielvārdes 107,12,7.2727272727272725,2022-10-13
4.0,105,2.0,Renov.,500.0,,centrs,Lāčplēša 29,5,4.761904761904762,2022-10-13
2.0,62,1.0,Staļina,300.0,,centrs,Blaumaņa 21,5,4.838709677419356,2022-10-13
1.0,35,11.0,Čehu pr.,280.0,,Ķengarags,Ikšķiles 9,12,8.0,2022-10-13
2.0,44,3.0,Renov.,650.0,,Āgenskalns,Mūkusalas 25,6,14.772727272727273,2022-10-13
1.0,34,4.0,103.,320.0,,Maskavas priekšpilsēta,Ebreju 10,5,9.411764705882351,2022-10-13
3.0,78,6.0,119.,395.0,,Ziepniekkalns,Valdeķu 69,10,5.064102564102563,2022-10-13
2.0,51,1.0,Renov.,400.0,,Āgenskalns,Kokles 12B,4,7.84313725490196,2022-10-13
2.0,44,1.0,Priv. m.,330.0,,Torņakalns,Satiksmes 4,2,7.5,2022-10-13
3.0,83,3.0,Jaun.,1050.0,,centrs,Cēsu 9,7,12.650602409638553,2022-10-13
2.0,58,2.0,P. kara,350.0,,Teika,Biķernieku 4b,3,6.0344827586206895,2022-10-13
4.0,108,3.0,P. kara,860.0,,Vecrīga,Torņa 4,4,7.962962962962963,2022-10-13
1.0,40,5.0,P. kara,245.0,,centrs,Sadovņikova 37,5,6.125,2022-10-13
1.0,18,4.0,Staļina,200.0,,Vecmīlgrāvis,Meldru 10,4,11.111111111111109,2022-10-13
2.0,50,6.0,Jaun.,500.0,,Iļģuciems,Lilijas 28,6,10.0,2022-10-13
4.0,173,4.0,Jaun.,1200.0,,Klīversala,Kuģu 26,5,6.9364161849710975,2022-10-13
3.0,92,6.0,P. kara,850.0,,centrs,Rūpniecības 9,5,9.23913043478261,2022-10-13
1.0,35,4.0,P. kara,350.0,,centrs,Ģertrūdes 86,6,10.0,2022-10-13
2.0,49,17.0,Jaun.,450.0,,Imanta,Anniņmuižas 43,25,9.183673469387756,2022-10-13
3.0,72,3.0,P. kara,350.0,,centrs,Kalniņa 4,6,4.861111111111111,2022-10-13
2.0,46,2.0,Renov.,1200.0,,centrs,Elizabetes 3,5,26.08695652173913,2022-10-13
2.0,60,12.0,104.,230.0,,Mežciems,Mežciema 23,16,3.8333333333333335,2022-10-13
2.0,56,3.0,119.,350.0,,Zolitūde,Bieziņa 3,10,6.25,2022-10-13
1.0,26,1.0,Renov.,270.0,,centrs,Klusā 20,9,10.384615384615383,2022-10-13
4.0,125,17.0,Jaun.,1800.0,,Šampēteris-Pleskodāle,Lielirbes 11,25,14.4,2022-10-13
3.0,71,7.0,Specpr.,660.0,,Mežaparks,Ķempes 1,12,9.295774647887324,2022-10-13
2.0,57,2.0,Renov.,700.0,,centrs,Lenču 2,6,12.280701754385964,2022-10-13
1.0,36,5.0,602.,350.0,,Pļavnieki,Ulbrokas 1,9,9.722222222222221,2022-10-13
1.0,28,5.0,P. kara,330.0,,centrs,Lāčplēša 96,5,11.785714285714285,2022-10-13
2.0,52,1.0,Renov.,420.0,,centrs,Briāna 4,5,8.076923076923077,2022-10-13
